county_UA,date,type,number
Dorset,2020-03-23,new_cases,3
Dorset,2020-03-24,new_cases,1
Dorset,2020-03-25,new_cases,8
Dorset,2020-03-26,new_cases,2
Dorset,2020-03-27,new_cases,4
Dorset,2020-03-28,new_cases,1
Dorset,2020-03-29,new_cases,6
Dorset,2020-03-30,new_cases,9
Dorset,2020-03-31,new_cases,9
Dorset,2020-04-01,new_cases,8
Dorset,2020-04-02,new_cases,11
Dorset,2020-04-03,new_cases,7
Dorset,2020-04-04,new_cases,11
Dorset,2020-04-05,new_cases,4
Dorset,2020-04-06,new_cases,31
Dorset,2020-04-07,new_cases,0
Dorset,2020-04-08,new_cases,10
Dudley,2020-03-09,new_cases,0
Dudley,2020-03-10,new_cases,0
Dudley,2020-03-11,new_cases,0
Dudley,2020-03-12,new_cases,0
Dudley,2020-03-13,new_cases,3
Dudley,2020-03-14,new_cases,0
Dudley,2020-03-15,new_cases,0
Dudley,2020-03-16,new_cases,2
Dudley,2020-03-17,new_cases,3
Dudley,2020-03-18,new_cases,1
Dudley,2020-03-19,new_cases,1
Dudley,2020-03-20,new_cases,7
Dudley,2020-03-21,new_cases,1
Dudley,2020-03-22,new_cases,5
Dudley,2020-03-23,new_cases,2
Dudley,2020-03-24,new_cases,14
Dudley,2020-03-25,new_cases,11
Dudley,2020-03-26,new_cases,9
Dudley,2020-03-27,new_cases,21
Dudley,2020-03-28,new_cases,2
Dudley,2020-03-29,new_cases,39
Dudley,2020-03-30,new_cases,14
Dudley,2020-03-31,new_cases,13
Dudley,2020-04-01,new_cases,8
Dudley,2020-04-02,new_cases,37
Dudley,2020-04-03,new_cases,32
Dudley,2020-04-04,new_cases,23
Dudley,2020-04-05,new_cases,34
Dudley,2020-04-06,new_cases,13
Dudley,2020-04-07,new_cases,13
Dudley,2020-04-08,new_cases,32
Ealing,2020-03-09,new_cases,0
Ealing,2020-03-10,new_cases,0
Ealing,2020-03-11,new_cases,0
Ealing,2020-03-12,new_cases,0
Ealing,2020-03-13,new_cases,3
Ealing,2020-03-14,new_cases,10
Ealing,2020-03-15,new_cases,2
Ealing,2020-03-16,new_cases,-2
Ealing,2020-03-17,new_cases,3
Ealing,2020-03-18,new_cases,21
Ealing,2020-03-19,new_cases,11
Ealing,2020-03-20,new_cases,1
Ealing,2020-03-21,new_cases,26
Ealing,2020-03-22,new_cases,17
Ealing,2020-03-23,new_cases,9
Ealing,2020-03-24,new_cases,17
Ealing,2020-03-25,new_cases,13
Ealing,2020-03-26,new_cases,29
Ealing,2020-03-27,new_cases,44
Ealing,2020-03-28,new_cases,32
Ealing,2020-03-29,new_cases,24
Ealing,2020-03-30,new_cases,39
Ealing,2020-03-31,new_cases,13
Ealing,2020-04-01,new_cases,33
Ealing,2020-04-02,new_cases,35
Ealing,2020-04-03,new_cases,29
Ealing,2020-04-04,new_cases,31
Ealing,2020-04-05,new_cases,44
Ealing,2020-04-06,new_cases,14
Ealing,2020-04-07,new_cases,30
Ealing,2020-04-08,new_cases,20
East Riding of Yorkshire,2020-03-09,new_cases,0
East Riding of Yorkshire,2020-03-10,new_cases,0
East Riding of Yorkshire,2020-03-11,new_cases,0
East Riding of Yorkshire,2020-03-12,new_cases,0
East Riding of Yorkshire,2020-03-13,new_cases,1
East Riding of Yorkshire,2020-03-14,new_cases,1
East Riding of Yorkshire,2020-03-15,new_cases,1
East Riding of Yorkshire,2020-03-16,new_cases,1
East Riding of Yorkshire,2020-03-17,new_cases,5
East Riding of Yorkshire,2020-03-18,new_cases,1
East Riding of Yorkshire,2020-03-19,new_cases,0
East Riding of Yorkshire,2020-03-20,new_cases,5
East Riding of Yorkshire,2020-03-21,new_cases,0
East Riding of Yorkshire,2020-03-22,new_cases,0
East Riding of Yorkshire,2020-03-23,new_cases,1
East Riding of Yorkshire,2020-03-24,new_cases,0
East Riding of Yorkshire,2020-03-25,new_cases,3
East Riding of Yorkshire,2020-03-26,new_cases,2
East Riding of Yorkshire,2020-03-27,new_cases,2
East Riding of Yorkshire,2020-03-28,new_cases,3
East Riding of Yorkshire,2020-03-29,new_cases,5
East Riding of Yorkshire,2020-03-30,new_cases,4
East Riding of Yorkshire,2020-03-31,new_cases,3
East Riding of Yorkshire,2020-04-01,new_cases,8
East Riding of Yorkshire,2020-04-02,new_cases,10
East Riding of Yorkshire,2020-04-03,new_cases,16
East Riding of Yorkshire,2020-04-04,new_cases,6
East Riding of Yorkshire,2020-04-05,new_cases,10
East Riding of Yorkshire,2020-04-06,new_cases,8
East Riding of Yorkshire,2020-04-07,new_cases,1
East Riding of Yorkshire,2020-04-08,new_cases,26
East Sussex,2020-03-09,new_cases,0
East Sussex,2020-03-10,new_cases,0
East Sussex,2020-03-11,new_cases,0
East Sussex,2020-03-12,new_cases,0
East Sussex,2020-03-13,new_cases,0
East Sussex,2020-03-14,new_cases,1
East Sussex,2020-03-15,new_cases,0
East Sussex,2020-03-16,new_cases,1
East Sussex,2020-03-17,new_cases,5
East Sussex,2020-03-18,new_cases,1
East Sussex,2020-03-19,new_cases,0
East Sussex,2020-03-20,new_cases,0
East Sussex,2020-03-21,new_cases,0
East Sussex,2020-03-22,new_cases,1
East Sussex,2020-03-23,new_cases,2
East Sussex,2020-03-24,new_cases,10
East Sussex,2020-03-25,new_cases,1
East Sussex,2020-03-26,new_cases,4
East Sussex,2020-03-27,new_cases,13
East Sussex,2020-03-28,new_cases,4
East Sussex,2020-03-29,new_cases,1
East Sussex,2020-03-30,new_cases,1
East Sussex,2020-03-31,new_cases,28
East Sussex,2020-04-01,new_cases,11
East Sussex,2020-04-02,new_cases,11
East Sussex,2020-04-03,new_cases,34
East Sussex,2020-04-04,new_cases,3
East Sussex,2020-04-05,new_cases,23
East Sussex,2020-04-06,new_cases,6
East Sussex,2020-04-07,new_cases,20
East Sussex,2020-04-08,new_cases,48
Enfield,2020-03-09,new_cases,0
Enfield,2020-03-10,new_cases,0
Enfield,2020-03-11,new_cases,0
Enfield,2020-03-12,new_cases,0
Enfield,2020-03-13,new_cases,1
Enfield,2020-03-14,new_cases,3
Enfield,2020-03-15,new_cases,1
Enfield,2020-03-16,new_cases,2
Enfield,2020-03-17,new_cases,2
Enfield,2020-03-18,new_cases,17
Enfield,2020-03-19,new_cases,3
Enfield,2020-03-20,new_cases,18
Enfield,2020-03-21,new_cases,6
Enfield,2020-03-22,new_cases,14
Enfield,2020-03-23,new_cases,8
Enfield,2020-03-24,new_cases,8
Enfield,2020-03-25,new_cases,14
Enfield,2020-03-26,new_cases,12
Enfield,2020-03-27,new_cases,26
Enfield,2020-03-28,new_cases,8
Enfield,2020-03-29,new_cases,7
Enfield,2020-03-30,new_cases,13
Enfield,2020-03-31,new_cases,10
Enfield,2020-04-01,new_cases,66
Enfield,2020-04-02,new_cases,24
Enfield,2020-04-03,new_cases,18
Enfield,2020-04-04,new_cases,18
Enfield,2020-04-05,new_cases,33
Enfield,2020-04-06,new_cases,17
Enfield,2020-04-07,new_cases,20
Enfield,2020-04-08,new_cases,22
Essex,2020-03-09,new_cases,0
Essex,2020-03-10,new_cases,0
Essex,2020-03-11,new_cases,1
Essex,2020-03-12,new_cases,0
Essex,2020-03-13,new_cases,3
Essex,2020-03-14,new_cases,-1
Essex,2020-03-15,new_cases,6
Essex,2020-03-16,new_cases,6
Essex,2020-03-17,new_cases,1
Essex,2020-03-18,new_cases,6
Essex,2020-03-19,new_cases,4
Essex,2020-03-20,new_cases,12
Essex,2020-03-21,new_cases,2
Essex,2020-03-22,new_cases,8
Essex,2020-03-23,new_cases,14
Essex,2020-03-24,new_cases,13
Essex,2020-03-25,new_cases,8
Essex,2020-03-26,new_cases,42
Essex,2020-03-27,new_cases,36
Essex,2020-03-28,new_cases,47
Essex,2020-03-29,new_cases,31
Essex,2020-03-30,new_cases,57
Essex,2020-03-31,new_cases,79
Essex,2020-04-01,new_cases,40
Essex,2020-04-02,new_cases,97
Essex,2020-04-03,new_cases,30
Essex,2020-04-04,new_cases,50
Essex,2020-04-05,new_cases,195
Essex,2020-04-06,new_cases,66
Essex,2020-04-07,new_cases,80
Essex,2020-04-08,new_cases,143
Gateshead,2020-03-09,new_cases,0
Gateshead,2020-03-10,new_cases,0
Gateshead,2020-03-11,new_cases,0
Gateshead,2020-03-12,new_cases,0
Gateshead,2020-03-13,new_cases,1
Gateshead,2020-03-14,new_cases,0
Gateshead,2020-03-15,new_cases,0
Gateshead,2020-03-16,new_cases,0
Gateshead,2020-03-17,new_cases,-1
Gateshead,2020-03-18,new_cases,1
Gateshead,2020-03-19,new_cases,0
Gateshead,2020-03-20,new_cases,0
Gateshead,2020-03-21,new_cases,1
Gateshead,2020-03-22,new_cases,1
Gateshead,2020-03-23,new_cases,1
Gateshead,2020-03-24,new_cases,1
Gateshead,2020-03-25,new_cases,5
Gateshead,2020-03-26,new_cases,2
Gateshead,2020-03-27,new_cases,11
Gateshead,2020-03-28,new_cases,8
Gateshead,2020-03-29,new_cases,13
Gateshead,2020-03-30,new_cases,8
Gateshead,2020-03-31,new_cases,13
Gateshead,2020-04-01,new_cases,15
Gateshead,2020-04-02,new_cases,15
Gateshead,2020-04-03,new_cases,13
Gateshead,2020-04-04,new_cases,0
Gateshead,2020-04-05,new_cases,60
Gateshead,2020-04-06,new_cases,12
Gateshead,2020-04-07,new_cases,8
Gateshead,2020-04-08,new_cases,42
Gloucestershire,2020-03-09,new_cases,0
Gloucestershire,2020-03-10,new_cases,0
Gloucestershire,2020-03-11,new_cases,1
Gloucestershire,2020-03-12,new_cases,-1
Gloucestershire,2020-03-13,new_cases,2
Gloucestershire,2020-03-14,new_cases,1
Gloucestershire,2020-03-15,new_cases,0
Gloucestershire,2020-03-16,new_cases,0
Gloucestershire,2020-03-17,new_cases,5
Gloucestershire,2020-03-18,new_cases,1
Gloucestershire,2020-03-19,new_cases,3
Gloucestershire,2020-03-20,new_cases,7
Gloucestershire,2020-03-21,new_cases,5
Gloucestershire,2020-03-22,new_cases,2
Gloucestershire,2020-03-23,new_cases,3
Gloucestershire,2020-03-24,new_cases,17
Gloucestershire,2020-03-25,new_cases,8
Gloucestershire,2020-03-26,new_cases,7
Gloucestershire,2020-03-27,new_cases,14
Gloucestershire,2020-03-28,new_cases,27
Gloucestershire,2020-03-29,new_cases,2
Gloucestershire,2020-03-30,new_cases,2
Gloucestershire,2020-03-31,new_cases,47
Gloucestershire,2020-04-01,new_cases,16
Gloucestershire,2020-04-02,new_cases,36
Gloucestershire,2020-04-03,new_cases,16
Gloucestershire,2020-04-04,new_cases,34
Gloucestershire,2020-04-05,new_cases,23
Gloucestershire,2020-04-06,new_cases,25
Gloucestershire,2020-04-07,new_cases,58
Gloucestershire,2020-04-08,new_cases,38
Greenwich,2020-03-09,new_cases,0
Greenwich,2020-03-10,new_cases,1
Greenwich,2020-03-11,new_cases,0
Greenwich,2020-03-12,new_cases,0
Greenwich,2020-03-13,new_cases,0
Greenwich,2020-03-14,new_cases,9
Greenwich,2020-03-15,new_cases,3
Greenwich,2020-03-16,new_cases,5
Greenwich,2020-03-17,new_cases,1
Greenwich,2020-03-18,new_cases,0
Greenwich,2020-03-19,new_cases,14
Greenwich,2020-03-20,new_cases,8
Greenwich,2020-03-21,new_cases,13
Greenwich,2020-03-22,new_cases,7
Greenwich,2020-03-23,new_cases,6
Greenwich,2020-03-24,new_cases,10
Greenwich,2020-03-25,new_cases,20
Greenwich,2020-03-26,new_cases,21
Greenwich,2020-03-27,new_cases,10
Greenwich,2020-03-28,new_cases,20
Greenwich,2020-03-29,new_cases,20
Greenwich,2020-03-30,new_cases,17
Greenwich,2020-03-31,new_cases,15
Greenwich,2020-04-01,new_cases,5
Greenwich,2020-04-02,new_cases,42
Greenwich,2020-04-03,new_cases,30
Greenwich,2020-04-04,new_cases,6
Greenwich,2020-04-05,new_cases,35
Greenwich,2020-04-06,new_cases,4
Greenwich,2020-04-07,new_cases,15
Greenwich,2020-04-08,new_cases,41
Hackney and City of London,2020-03-09,new_cases,0
Hackney and City of London,2020-03-10,new_cases,1
Hackney and City of London,2020-03-11,new_cases,1
Hackney and City of London,2020-03-12,new_cases,0
Hackney and City of London,2020-03-13,new_cases,1
Hackney and City of London,2020-03-14,new_cases,6
Hackney and City of London,2020-03-15,new_cases,2
Hackney and City of London,2020-03-16,new_cases,7
Hackney and City of London,2020-03-17,new_cases,2
Hackney and City of London,2020-03-18,new_cases,7
Hackney and City of London,2020-03-19,new_cases,3
Hackney and City of London,2020-03-20,new_cases,13
Hackney and City of London,2020-03-21,new_cases,7
Hackney and City of London,2020-03-22,new_cases,12
Hackney and City of London,2020-03-23,new_cases,8
Hackney and City of London,2020-03-24,new_cases,2
Hackney and City of London,2020-03-25,new_cases,11
Hackney and City of London,2020-03-26,new_cases,34
Hackney and City of London,2020-03-27,new_cases,15
Hackney and City of London,2020-03-28,new_cases,17
Hackney and City of London,2020-03-29,new_cases,26
Hackney and City of London,2020-03-30,new_cases,12
Hackney and City of London,2020-03-31,new_cases,24
Hackney and City of London,2020-04-01,new_cases,8
Hackney and City of London,2020-04-02,new_cases,45
Hackney and City of London,2020-04-03,new_cases,32
Hackney and City of London,2020-04-04,new_cases,6
Hackney and City of London,2020-04-05,new_cases,41
Hackney and City of London,2020-04-06,new_cases,17
Hackney and City of London,2020-04-07,new_cases,3
Hackney and City of London,2020-04-08,new_cases,47
Halton,2020-03-09,new_cases,0
Halton,2020-03-10,new_cases,0
Halton,2020-03-11,new_cases,0
Halton,2020-03-12,new_cases,0
Halton,2020-03-13,new_cases,0
Halton,2020-03-14,new_cases,0
Halton,2020-03-15,new_cases,0
Halton,2020-03-16,new_cases,0
Halton,2020-03-17,new_cases,3
Halton,2020-03-18,new_cases,1
Halton,2020-03-19,new_cases,0
Halton,2020-03-20,new_cases,1
Halton,2020-03-21,new_cases,2
Halton,2020-03-22,new_cases,0
Halton,2020-03-23,new_cases,0
Halton,2020-03-24,new_cases,1
Halton,2020-03-25,new_cases,0
Halton,2020-03-26,new_cases,0
Halton,2020-03-27,new_cases,2
Halton,2020-03-28,new_cases,2
Halton,2020-03-29,new_cases,4
Halton,2020-03-30,new_cases,3
Halton,2020-03-31,new_cases,6
Halton,2020-04-01,new_cases,7
Halton,2020-04-02,new_cases,9
Halton,2020-04-03,new_cases,10
Halton,2020-04-04,new_cases,10
Halton,2020-04-05,new_cases,14
Halton,2020-04-06,new_cases,20
Halton,2020-04-07,new_cases,12
Halton,2020-04-08,new_cases,20
Hammersmith and Fulham,2020-03-09,new_cases,0
Hammersmith and Fulham,2020-03-10,new_cases,0
Hammersmith and Fulham,2020-03-11,new_cases,1
Hammersmith and Fulham,2020-03-12,new_cases,0
Hammersmith and Fulham,2020-03-13,new_cases,2
Hammersmith and Fulham,2020-03-14,new_cases,5
Hammersmith and Fulham,2020-03-15,new_cases,9
Hammersmith and Fulham,2020-03-16,new_cases,2
Hammersmith and Fulham,2020-03-17,new_cases,2
Hammersmith and Fulham,2020-03-18,new_cases,2
Hammersmith and Fulham,2020-03-19,new_cases,3
Hammersmith and Fulham,2020-03-20,new_cases,8
Hammersmith and Fulham,2020-03-21,new_cases,9
Hammersmith and Fulham,2020-03-22,new_cases,6
Hammersmith and Fulham,2020-03-23,new_cases,7
Hammersmith and Fulham,2020-03-24,new_cases,12
Hammersmith and Fulham,2020-03-25,new_cases,10
Hammersmith and Fulham,2020-03-26,new_cases,14
Hammersmith and Fulham,2020-03-27,new_cases,18
Hammersmith and Fulham,2020-03-28,new_cases,12
Hammersmith and Fulham,2020-03-29,new_cases,20
Hammersmith and Fulham,2020-03-30,new_cases,14
Hammersmith and Fulham,2020-03-31,new_cases,10
Hammersmith and Fulham,2020-04-01,new_cases,9
Hammersmith and Fulham,2020-04-02,new_cases,11
Hammersmith and Fulham,2020-04-03,new_cases,19
Hammersmith and Fulham,2020-04-04,new_cases,23
Hammersmith and Fulham,2020-04-05,new_cases,22
Hammersmith and Fulham,2020-04-06,new_cases,14
Hammersmith and Fulham,2020-04-07,new_cases,20
Hammersmith and Fulham,2020-04-08,new_cases,9
Hampshire,2020-03-09,new_cases,0
Hampshire,2020-03-10,new_cases,2
Hampshire,2020-03-11,new_cases,3
Hampshire,2020-03-12,new_cases,2
Hampshire,2020-03-13,new_cases,5
Hampshire,2020-03-14,new_cases,21
Hampshire,2020-03-15,new_cases,12
Hampshire,2020-03-16,new_cases,2
Hampshire,2020-03-17,new_cases,14
Hampshire,2020-03-18,new_cases,8
Hampshire,2020-03-19,new_cases,10
Hampshire,2020-03-20,new_cases,20
Hampshire,2020-03-21,new_cases,31
Hampshire,2020-03-22,new_cases,18
Hampshire,2020-03-23,new_cases,15
Hampshire,2020-03-24,new_cases,36
Hampshire,2020-03-25,new_cases,44
Hampshire,2020-03-26,new_cases,16
Hampshire,2020-03-27,new_cases,50
Hampshire,2020-03-28,new_cases,67
Hampshire,2020-03-29,new_cases,48
Hampshire,2020-03-30,new_cases,66
Hampshire,2020-03-31,new_cases,69
Hampshire,2020-04-01,new_cases,85
Hampshire,2020-04-02,new_cases,47
Hampshire,2020-04-03,new_cases,50
Hampshire,2020-04-04,new_cases,60
Hampshire,2020-04-05,new_cases,67
Hampshire,2020-04-06,new_cases,45
Hampshire,2020-04-07,new_cases,68
Hampshire,2020-04-08,new_cases,252
Haringey,2020-03-09,new_cases,0
Haringey,2020-03-10,new_cases,1
Haringey,2020-03-11,new_cases,0
Haringey,2020-03-12,new_cases,2
Haringey,2020-03-13,new_cases,0
Haringey,2020-03-14,new_cases,6
Haringey,2020-03-15,new_cases,2
Haringey,2020-03-16,new_cases,5
Haringey,2020-03-17,new_cases,1
Haringey,2020-03-18,new_cases,12
Haringey,2020-03-19,new_cases,3
Haringey,2020-03-20,new_cases,12
Haringey,2020-03-21,new_cases,7
Haringey,2020-03-22,new_cases,6
Haringey,2020-03-23,new_cases,7
Haringey,2020-03-24,new_cases,8
Haringey,2020-03-25,new_cases,4
Haringey,2020-03-26,new_cases,15
Haringey,2020-03-27,new_cases,22
Haringey,2020-03-28,new_cases,14
Haringey,2020-03-29,new_cases,14
Haringey,2020-03-30,new_cases,10
Haringey,2020-03-31,new_cases,10
Haringey,2020-04-01,new_cases,33
Haringey,2020-04-02,new_cases,17
Haringey,2020-04-03,new_cases,22
Haringey,2020-04-04,new_cases,13
Haringey,2020-04-05,new_cases,31
Haringey,2020-04-06,new_cases,8
Haringey,2020-04-07,new_cases,23
Haringey,2020-04-08,new_cases,16
Harrow,2020-03-09,new_cases,0
Harrow,2020-03-10,new_cases,0
Harrow,2020-03-11,new_cases,0
Harrow,2020-03-12,new_cases,0
Harrow,2020-03-13,new_cases,1
Harrow,2020-03-14,new_cases,8
Harrow,2020-03-15,new_cases,2
Harrow,2020-03-16,new_cases,2
Harrow,2020-03-17,new_cases,1
Harrow,2020-03-18,new_cases,25
Harrow,2020-03-19,new_cases,16
Harrow,2020-03-20,new_cases,4
Harrow,2020-03-21,new_cases,29
Harrow,2020-03-22,new_cases,14
Harrow,2020-03-23,new_cases,10
Harrow,2020-03-24,new_cases,21
Harrow,2020-03-25,new_cases,11
Harrow,2020-03-26,new_cases,22
Harrow,2020-03-27,new_cases,29
Harrow,2020-03-28,new_cases,29
Harrow,2020-03-29,new_cases,26
Harrow,2020-03-30,new_cases,32
Harrow,2020-03-31,new_cases,19
Harrow,2020-04-01,new_cases,45
Harrow,2020-04-02,new_cases,31
Harrow,2020-04-03,new_cases,23
Harrow,2020-04-04,new_cases,21
Harrow,2020-04-05,new_cases,28
Harrow,2020-04-06,new_cases,19
Harrow,2020-04-07,new_cases,31
Harrow,2020-04-08,new_cases,30
Hartlepool,2020-03-09,new_cases,0
Hartlepool,2020-03-10,new_cases,0
Hartlepool,2020-03-11,new_cases,0
Hartlepool,2020-03-12,new_cases,0
Hartlepool,2020-03-13,new_cases,0
Hartlepool,2020-03-14,new_cases,0
Hartlepool,2020-03-15,new_cases,0
Hartlepool,2020-03-16,new_cases,0
Hartlepool,2020-03-17,new_cases,0
Hartlepool,2020-03-18,new_cases,1
Hartlepool,2020-03-19,new_cases,1
Hartlepool,2020-03-20,new_cases,0
Hartlepool,2020-03-21,new_cases,0
Hartlepool,2020-03-22,new_cases,0
Hartlepool,2020-03-23,new_cases,1
Hartlepool,2020-03-24,new_cases,0
Hartlepool,2020-03-25,new_cases,0
Hartlepool,2020-03-26,new_cases,0
Hartlepool,2020-03-27,new_cases,3
Hartlepool,2020-03-28,new_cases,1
Hartlepool,2020-03-29,new_cases,4
Hartlepool,2020-03-30,new_cases,1
Hartlepool,2020-03-31,new_cases,0
Hartlepool,2020-04-01,new_cases,3
Hartlepool,2020-04-02,new_cases,2
Hartlepool,2020-04-03,new_cases,6
Hartlepool,2020-04-04,new_cases,0
Hartlepool,2020-04-05,new_cases,6
Hartlepool,2020-04-06,new_cases,4
Hartlepool,2020-04-07,new_cases,3
Hartlepool,2020-04-08,new_cases,13
Havering,2020-03-09,new_cases,0
Havering,2020-03-10,new_cases,0
Havering,2020-03-11,new_cases,0
Havering,2020-03-12,new_cases,0
Havering,2020-03-13,new_cases,-1
Havering,2020-03-14,new_cases,1
Havering,2020-03-15,new_cases,3
Havering,2020-03-16,new_cases,0
Havering,2020-03-17,new_cases,2
Havering,2020-03-18,new_cases,0
Havering,2020-03-19,new_cases,7
Havering,2020-03-20,new_cases,5
Havering,2020-03-21,new_cases,11
Havering,2020-03-22,new_cases,5
Havering,2020-03-23,new_cases,4
Havering,2020-03-24,new_cases,5
Havering,2020-03-25,new_cases,3
Havering,2020-03-26,new_cases,23
Havering,2020-03-27,new_cases,12
Havering,2020-03-28,new_cases,19
Havering,2020-03-29,new_cases,4
Havering,2020-03-30,new_cases,13
Havering,2020-03-31,new_cases,9
Havering,2020-04-01,new_cases,6
Havering,2020-04-02,new_cases,9
Havering,2020-04-03,new_cases,41
Havering,2020-04-04,new_cases,11
Havering,2020-04-05,new_cases,38
Havering,2020-04-06,new_cases,16
Havering,2020-04-07,new_cases,25
Havering,2020-04-08,new_cases,26
"Herefordshire, County of",2020-03-09,new_cases,0
"Herefordshire, County of",2020-03-10,new_cases,1
"Herefordshire, County of",2020-03-11,new_cases,0
"Herefordshire, County of",2020-03-12,new_cases,0
"Herefordshire, County of",2020-03-13,new_cases,0
"Herefordshire, County of",2020-03-14,new_cases,0
"Herefordshire, County of",2020-03-15,new_cases,0
"Herefordshire, County of",2020-03-16,new_cases,0
"Herefordshire, County of",2020-03-17,new_cases,0
"Herefordshire, County of",2020-03-18,new_cases,2
"Herefordshire, County of",2020-03-19,new_cases,0
"Herefordshire, County of",2020-03-20,new_cases,0
"Herefordshire, County of",2020-03-21,new_cases,4
"Herefordshire, County of",2020-03-22,new_cases,0
"Herefordshire, County of",2020-03-23,new_cases,0
"Herefordshire, County of",2020-03-24,new_cases,8
"Herefordshire, County of",2020-03-25,new_cases,0
"Herefordshire, County of",2020-03-26,new_cases,6
"Herefordshire, County of",2020-03-27,new_cases,2
"Herefordshire, County of",2020-03-28,new_cases,2
"Herefordshire, County of",2020-03-29,new_cases,0
"Herefordshire, County of",2020-03-30,new_cases,0
"Herefordshire, County of",2020-03-31,new_cases,10
"Herefordshire, County of",2020-04-01,new_cases,5
"Herefordshire, County of",2020-04-02,new_cases,7
"Herefordshire, County of",2020-04-03,new_cases,4
"Herefordshire, County of",2020-04-04,new_cases,6
"Herefordshire, County of",2020-04-05,new_cases,5
"Herefordshire, County of",2020-04-06,new_cases,4
"Herefordshire, County of",2020-04-07,new_cases,4
"Herefordshire, County of",2020-04-08,new_cases,11
Hertfordshire,2020-03-09,new_cases,0
